student_id,term,attendance_rate,attendance_count,behavior_count,behavior_severity_score,quiz_score,mid_score,final_score,quiz_max,mid_max,final_max,previous_grade,current_grade,decline
1251,2023 Term 2,0.67,21,0,0.0,2.97,24.06,39.27,10,30,60,64.28,63.62,0
1252,2024 Term 1,0.83,23,1,0.53,10,9.29,47.53,10,20,70,72.45,64.16,1
1253,2023 Term 3,0.88,24,2,1.28,15,19.84,45.95,15,25,60,76.47,77.38,0
1254,2025 Term 3,0.67,21,4,2.36,2.8,28.54,35.9,10,40,50,63.19,62.48,1
1255,2024 Term 1,0.77,22,0,0.0,0.45,15.21,59.5,10,20,70,67.7,73.66,0
1256,2025 Term 2,0.75,24,3,1.79,7.79,6.88,52.16,10,20,70,74.03,58.95,1
1257,2024 Term 2,0.74,19,0,0.0,10.03,22.59,39.87,20,30,50,73.83,78.11,0
1258,2025 Term 2,0.83,24,1,0.72,17.29,25.74,29.17,20,30,50,74.24,68.36,0
1259,2024 Term 3,0.91,22,3,2.1,11.45,22.07,48.26,15,25,60,75.08,85.87,0
1260,2023 Term 1,0.68,22,0,0.0,14.53,16.19,35.3,20,30,50,68.39,67.3,0
1261,2025 Term 3,0.7,23,1,0.79,7.84,23.7,47.5,10,30,60,83.08,82.98,0
1262,2024 Term 1,0.75,24,2,1.08,14.48,20.55,28.03,20,30,50,61.03,60.3,0
1263,2025 Term 3,0.73,22,3,2.05,15,15.99,37.62,15,25,60,71.38,69.7,1
1264,2023 Term 2,0.84,19,0,0.0,4.63,30,41.09,10,30,60,72.14,76.87,0
1265,2025 Term 2,0.63,19,4,3.0,2.58,18.35,41.98,10,20,70,57.02,58.46,1
1266,2025 Term 2,0.78,23,2,0.95,10,10.98,59.61,10,20,70,82.9,77.18,0
1267,2024 Term 3,0.7,23,3,1.91,15,15.85,36.34,15,25,60,61.3,69.82,1
1268,2023 Term 3,0.88,24,3,1.65,18.95,15.61,33.93,20,30,50,67.78,61.15,0
1269,2023 Term 3,0.74,23,1,0.79,1.91,16.61,52.84,10,30,60,72.55,68.41,0
1270,2024 Term 3,0.74,19,5,2.07,20,15.13,32.5,20,30,50,75.24,66.17,1
1271,2023 Term 2,0.67,18,1,0.78,8.74,27.94,36.43,20,30,50,73.23,73.47,0
1272,2024 Term 2,0.71,21,5,2.29,13.38,22.12,36.01,15,25,60,65.31,69.17,1
1273,2023 Term 1,0.53,19,0,0.0,8.97,24.45,32.88,10,40,50,63.52,66.03,0
1274,2024 Term 1,0.77,22,2,0.96,7.94,13.9,54.4,10,20,70,69.64,74.43,0
1275,2024 Term 1,0.71,21,4,2.42,10,10.89,38.6,10,20,70,65.15,55.4,1
1276,2024 Term 3,0.78,18,2,1.05,10,23.49,40.68,10,40,50,73.28,80.05,0
1277,2025 Term 2,0.8,20,5,3.0,10,20.57,31.99,10,30,60,59.41,68.37,0
1278,2025 Term 3,0.8,20,3,1.31,9.47,25.81,30.37,10,40,50,65.04,64.74,0
1279,2023 Term 3,0.79,19,2,1.24,10,11.73,52.28,10,20,70,73.92,75.85,0
1280,2024 Term 1,0.67,18,1,0.51,1.24,31.34,32.45,10,40,50,59.9,69.54,0
1281,2024 Term 1,0.89,18,3,2.39,8.56,12.01,48.47,10,20,70,68.02,63.17,0
1282,2025 Term 2,0.74,23,2,1.21,2.95,14.42,44.16,15,25,60,55.87,58.91,0
1283,2023 Term 3,0.95,20,2,1.09,8.39,20.5,41.53,20,30,50,63.65,63.52,0
1284,2023 Term 3,0.83,24,1,0.62,20,25.63,34.82,20,30,50,83.42,81.46,0
1285,2023 Term 2,0.73,22,1,0.41,7.73,22.62,43.33,15,25,60,80.41,66.29,1
1286,2024 Term 1,0.74,19,1,0.72,12.85,23.04,44.62,15,25,60,81.02,79.33,0
1287,2023 Term 2,0.86,21,0,0.0,7.75,13.52,54.09,10,20,70,80.43,79.6,0
1288,2025 Term 3,0.88,24,5,2.61,2.39,18.67,41.41,10,20,70,58.1,54.48,0
1289,2023 Term 3,0.83,18,0,0.0,10,25.56,32.89,10,40,50,73.14,66.67,0
1290,2023 Term 1,0.9,21,0,0.0,10,20,64.96,10,20,70,90.25,99.38,0
1291,2023 Term 3,0.91,23,0,0.0,20,22.56,35.04,20,30,50,77.61,79.26,0
1292,2024 Term 1,0.82,22,0,0.0,8.42,18.94,64.08,10,20,70,86.19,93.5,0
1293,2023 Term 1,0.96,23,4,2.96,4.76,28.85,33.41,10,40,50,74.34,59.91,1
1294,2024 Term 3,0.81,21,4,1.96,10,11.3,48.04,10,20,70,69.66,67.27,0
1295,2024 Term 3,0.74,23,5,2.08,13.26,18.43,32.63,20,30,50,68.1,65.31,1
1296,2025 Term 2,0.63,19,2,1.59,1.62,20.35,39.11,10,40,50,60.69,61.95,0
1297,2023 Term 3,0.56,18,5,2.21,6.44,26.77,23.52,10,40,50,55.05,57.85,1
1298,2023 Term 2,0.96,23,2,1.58,10.38,27.59,36.23,20,30,50,69.93,71.0,0
1299,2025 Term 2,0.5,20,4,2.04,3.68,26.25,38.0,10,40,50,75.73,66.11,1
1000,2023 Term 3,0.88,24,0,0.0,3.83,38.75,32.24,10,40,50,78.62,78.1,0
1001,2025 Term 2,0.96,23,3,1.93,9.27,23.95,29.81,20,30,50,56.25,65.06,0
1002,2025 Term 2,0.83,24,2,1.33,7.4,29.89,42.2,10,40,50,80.14,69.77,1
1003,2023 Term 1,0.86,21,3,1.58,6.37,22.66,30.63,10,40,50,62.21,62.13,0
1004,2023 Term 3,0.81,21,2,1.37,10,29.94,36.05,10,40,50,76.85,74.62,0
1005,2025 Term 2,0.76,21,4,1.69,13.79,27.4,36.78,20,30,50,75.61,83.61,1
1006,2024 Term 3,0.78,18,0,0.0,13.26,26.91,30.68,20,30,50,77.11,66.31,1
1007,2023 Term 2,0.81,21,3,1.62,3.08,23.43,44.39,10,30,60,77.47,61.95,1
1008,2024 Term 2,0.83,18,0,0.0,7.36,20,57.15,10,20,70,90.93,78.78,1
1009,2025 Term 2,0.91,22,3,1.88,15.74,26.19,29.25,20,30,50,73.98,66.56,0
1010,2025 Term 3,0.67,24,1,0.65,20,17.38,38.36,20,30,50,83.33,66.95,1
1011,2025 Term 3,0.79,19,0,0.0,10.24,15.84,51.59,15,25,60,71.14,81.18,0
1012,2023 Term 2,0.82,22,0,0.0,11.54,15.84,53.08,15,25,60,82.88,75.29,0
1013,2024 Term 2,0.57,21,2,0.96,2.75,27.14,36.74,10,40,50,67.39,70.72,0
1014,2025 Term 3,0.79,24,3,1.46,3.43,30.49,41.26,10,40,50,80.82,79.69,1
1015,2023 Term 1,0.86,22,3,1.38,10,25.89,50.53,10,30,60,84.98,90.18,0
1016,2023 Term 2,0.83,23,2,1.46,3.36,23.2,41.87,10,30,60,62.25,61.5,0
1017,2024 Term 1,0.67,24,3,1.78,5.37,32.16,27.74,10,40,50,61.63,55.74,1
1018,2024 Term 2,0.78,23,5,3.0,10,19.13,38.84,10,40,50,64.99,62.74,1
1019,2023 Term 2,0.9,21,3,2.33,2.81,22.1,42.21,10,30,60,61.05,67.75,0
1020,2025 Term 3,0.85,20,1,0.64,12.73,24.37,36.67,20,30,50,77.74,67.55,1
1021,2025 Term 1,0.95,19,1,0.49,15.24,20.88,42.14,20,30,50,78.11,74.26,0
1022,2023 Term 2,0.65,20,3,2.02,18.95,25.44,29.73,20,30,50,77.57,77.26,1
1023,2023 Term 1,0.83,23,5,3.0,9.54,17.02,40.74,10,20,70,68.14,62.25,0
1024,2024 Term 3,0.79,24,4,2.99,4.59,31.24,29.95,10,40,50,73.43,59.87,1
1025,2023 Term 2,0.71,24,2,0.97,10,23.27,49.7,10,30,60,87.24,79.47,0
1026,2023 Term 1,0.7,20,3,1.77,10,24.52,32.18,10,40,50,73.4,58.31,1
1027,2023 Term 3,0.74,23,0,0.0,15,19.97,43.2,15,25,60,81.29,80.36,0
1028,2023 Term 3,0.83,23,0,0.0,13.0,18.12,33.79,20,30,50,65.17,70.42,0
1029,2023 Term 3,0.71,24,2,1.16,3.22,23.77,48.18,10,30,60,79.96,68.35,1
1030,2025 Term 1,0.8,20,3,2.33,5.69,23.11,48.03,15,25,60,79.18,76.86,0
1031,2023 Term 2,0.86,21,5,3.0,5.0,12.16,41.74,10,20,70,52.32,54.79,0
1032,2023 Term 2,0.5,18,3,2.13,10,23.66,24.72,10,40,50,53.63,63.52,1
1033,2024 Term 2,0.6,20,3,1.36,8.22,26.79,35.81,10,30,60,73.66,67.51,1
1034,2025 Term 1,0.96,24,2,1.58,9.47,28.47,43.19,10,30,60,84.08,78.46,0
1035,2023 Term 1,0.86,21,5,2.8,10,22.96,44.33,10,30,60,73.39,68.81,0
1036,2023 Term 1,0.83,18,3,2.29,15,23.65,42.84,15,25,60,85.46,72.22,1
1037,2024 Term 2,0.68,22,2,1.58,7.62,25.74,25.49,20,30,50,53.72,51.57,0
1038,2025 Term 2,0.8,20,0,0.0,10.78,16.4,44.04,15,25,60,78.88,69.21,1
1039,2024 Term 2,0.78,23,2,1.52,15.97,24.9,31.15,20,30,50,69.03,76.3,0
1040,2024 Term 3,0.83,23,4,2.96,0,21.12,27.69,10,40,50,41.38,42.97,0
1041,2025 Term 2,0.86,21,0,0.0,11.88,20.1,54.71,15,25,60,92.56,78.67,1
1042,2023 Term 2,0.58,19,1,0.73,15,18.07,44.19,15,25,60,72.66,83.23,0
1043,2023 Term 1,0.55,22,1,0.57,2.8,13.7,40.75,10,20,70,54.51,51.8,0
1044,2023 Term 2,0.71,21,0,0.0,0.09,22.33,49.52,10,30,60,71.62,71.99,0
1045,2024 Term 2,0.77,22,2,1.58,15,15.1,46.29,15,25,60,80.14,81.71,0
1046,2023 Term 3,0.68,19,5,2.57,10,13.17,45.63,10,20,70,62.28,62.88,1
1047,2024 Term 1,0.62,24,0,0.0,1.97,25.99,40.29,10,30,60,72.29,68.72,0
1048,2023 Term 2,0.7,20,5,3.0,18.66,19.75,27.96,20,30,50,59.91,62.25,1
1049,2024 Term 1,0.71,21,3,1.52,9.07,20.77,46.82,15,25,60,78.48,73.61,1
1050,2025 Term 1,0.78,18,2,1.58,9.41,24.14,50.05,10,30,60,84.04,83.96,0
1051,2023 Term 2,0.7,20,0,0.0,4.41,37.18,41.32,10,40,50,79.72,76.89,0
1052,2025 Term 1,0.8,20,4,1.72,7.25,14.23,47.71,10,20,70,68.62,70.71,0
1053,2024 Term 2,0.7,20,0,0.0,1.42,17.46,47.43,10,20,70,61.23,62.6,0
1054,2023 Term 2,0.67,21,2,1.27,10,26.8,39.92,10,40,50,74.18,81.41,0
1055,2023 Term 3,0.95,19,5,3.0,19.65,15.04,34.87,20,30,50,61.65,61.43,0
1056,2023 Term 3,0.74,23,5,2.81,13.09,13.03,43.53,15,25,60,71.52,70.7,1
1057,2025 Term 1,0.92,24,1,0.45,1.83,17.33,56.68,10,30,60,81.58,69.19,1
1058,2023 Term 3,0.83,23,5,3.0,4.79,13.44,38.28,15,25,60,56.09,46.86,1
1059,2023 Term 3,0.58,19,3,1.77,7.72,21.24,33.02,10,40,50,67.32,52.79,1
1060,2023 Term 1,0.56,18,3,2.22,10.64,15.94,32.65,15,25,60,59.03,57.01,1
1061,2025 Term 2,0.74,19,4,1.63,7.41,11.15,48.5,15,25,60,65.73,64.63,1
1062,2025 Term 2,0.68,22,3,2.04,1.1,16.21,45.09,10,20,70,61.41,60.52,1
1063,2024 Term 3,0.59,22,1,0.75,10,32.24,37.59,10,40,50,83.58,82.57,0
1064,2023 Term 3,0.86,22,5,3.0,0.65,22.11,34.8,10,40,50,51.17,54.22,0
1065,2025 Term 2,0.9,20,4,1.68,5.1,11.37,54.7,10,20,70,65.97,74.92,0
1066,2025 Term 3,0.67,18,2,1.14,6.04,18.22,41.39,15,25,60,73.55,68.21,0
1067,2023 Term 1,0.75,24,1,0.74,12.74,12.91,36.19,15,25,60,68.98,64.62,0
1068,2023 Term 2,0.44,18,4,2.85,10,4.38,30.66,10,20,70,47.12,48.97,1
1069,2024 Term 3,0.63,19,5,2.88,8.9,20.06,29.48,15,25,60,56.26,61.55,1
1070,2023 Term 2,0.83,24,3,2.12,2.86,18.19,45.65,10,20,70,66.78,58.06,1
1071,2024 Term 3,0.61,23,2,1.3,1.11,23.59,38.67,10,30,60,59.02,66.2,0
1072,2025 Term 1,0.67,21,5,2.72,5.23,16.08,46.97,10,20,70,68.56,59.39,1
1073,2024 Term 3,0.8,20,3,1.27,9.83,16.51,58.1,10,20,70,77.36,84.55,0
1074,2025 Term 3,0.7,20,5,3.0,15.74,15.69,27.69,20,30,50,64.35,63.52,1
1075,2023 Term 3,0.74,23,5,2.41,11.76,17.94,38.05,15,25,60,65.27,70.74,1
1076,2025 Term 1,0.88,24,0,0.0,14.52,27.48,47.54,20,30,50,89.87,88.19,0
1077,2024 Term 1,0.56,18,2,1.22,0,25.17,40.14,10,30,60,61.45,68.63,0
1078,2024 Term 2,0.7,23,0,0.0,11.36,22.9,31.23,20,30,50,69.59,70.55,0
1079,2025 Term 2,0.8,20,3,1.61,10,28.13,43.75,10,30,60,88.19,81.92,0
1080,2025 Term 3,0.79,24,2,1.04,13.78,21.38,44.45,15,25,60,75.57,74.86,0
1081,2024 Term 1,0.67,24,3,1.32,10,21.55,26.37,10,40,50,64.14,55.54,1
1082,2025 Term 2,0.67,18,3,1.91,14.29,21.6,40.85,15,25,60,78.92,82.68,1
1083,2025 Term 2,0.83,23,1,0.6,10,25.57,42.13,10,40,50,83.51,69.59,1
1084,2024 Term 1,0.86,21,5,2.31,8.3,23.64,43.38,15,25,60,73.86,67.25,0
1085,2024 Term 2,0.72,18,0,0.0,12.17,22.78,43.54,20,30,50,72.76,77.92,0
1086,2023 Term 1,0.85,20,1,0.73,0,31.41,30.64,10,40,50,54.76,59.75,0
1087,2024 Term 2,0.77,22,3,1.77,4.51,12.25,44.01,15,25,60,64.96,61.45,1
1088,2023 Term 3,0.71,24,0,0.0,10.0,15.33,43.9,15,25,60,69.89,74.56,0
1089,2025 Term 2,0.91,23,1,0.68,13.92,23.53,43.9,15,25,60,83.67,81.65,0
1090,2023 Term 2,0.58,19,4,2.81,9.1,18.1,35.06,15,25,60,54.56,62.79,1
1091,2025 Term 3,0.89,19,1,0.5,10.99,24.1,49.44,15,25,60,82.96,75.25,0
1092,2023 Term 1,0.8,20,3,1.23,8.01,14.81,36.77,15,25,60,53.18,52.28,0
1093,2023 Term 3,0.89,19,1,0.52,10,25.46,47.85,10,40,50,78.21,84.72,0
1094,2024 Term 2,0.9,21,1,0.57,11.96,29.93,46.77,20,30,50,81.49,82.49,0
1095,2024 Term 1,0.62,21,3,2.34,5.35,18.08,29.28,20,30,50,52.46,49.23,1
1096,2024 Term 1,0.67,18,4,2.68,10,20.63,30.28,10,30,60,62.0,58.05,1
1097,2025 Term 3,0.63,19,2,1.23,10,20.85,39.28,10,30,60,76.71,67.36,1
1098,2023 Term 1,0.71,24,2,1.32,0,26.98,41.5,10,30,60,70.05,71.91,0
1099,2025 Term 1,0.65,20,4,2.95,4.68,21.27,31.01,20,30,50,53.77,53.28,1
1100,2023 Term 2,0.79,24,2,1.5,8.89,27.76,39.45,10,30,60,79.01,71.58,0
1101,2024 Term 2,0.67,24,2,1.0,11.49,20.47,36.84,20,30,50,61.05,69.87,0
1102,2023 Term 1,0.86,22,0,0.0,8.97,35.07,40.2,10,40,50,82.52,75.54,0
1103,2023 Term 2,0.86,22,5,2.25,10,25.83,28.96,10,40,50,69.08,65.94,0
1104,2023 Term 1,0.72,18,1,0.58,10,25.73,47.47,10,30,60,86.55,76.26,1
1105,2024 Term 2,0.75,24,1,0.79,7.3,21.96,40.45,20,30,50,71.41,59.82,1
1106,2025 Term 1,0.56,18,4,2.4,6.81,20.18,37.06,10,30,60,66.97,63.09,1
1107,2023 Term 2,0.95,22,1,0.5,15,25,52.72,15,25,60,89.11,96.28,0
1108,2023 Term 1,0.61,23,4,2.0,15,8.85,36.67,15,25,60,63.29,60.92,1
1109,2024 Term 3,0.57,21,2,0.9,9.61,14.96,45.22,15,25,60,75.93,63.38,1
1110,2024 Term 2,0.67,21,2,0.8,4.47,26.65,48.2,10,30,60,87.16,72.93,1
1111,2025 Term 1,0.89,18,1,0.53,9.92,10.16,54.97,10,20,70,79.98,74.53,0
1112,2024 Term 3,0.88,24,0,0.0,20,28.92,41.05,20,30,50,85.76,81.14,0
1113,2025 Term 2,0.88,24,4,1.8,10,12.76,57.7,10,20,70,83.55,82.98,0
1114,2023 Term 1,0.88,24,2,1.29,0.55,32.47,38.54,10,40,50,68.28,67.66,0
1115,2023 Term 2,0.59,22,1,0.75,2.51,15.61,46.68,15,25,60,70.88,64.71,0
1116,2024 Term 3,0.78,23,3,1.82,5.47,11.76,43.29,15,25,60,53.6,63.15,1
1117,2024 Term 1,0.77,22,2,1.08,10,28.3,31.73,10,40,50,74.78,61.0,1
1118,2024 Term 2,0.68,22,5,3.0,13.42,18.7,23.82,20,30,50,55.45,55.59,1
1119,2024 Term 2,0.8,20,4,2.65,0,19.82,45.48,10,30,60,71.04,62.05,1
1120,2024 Term 1,0.68,19,0,0.0,10,36.91,39.5,10,40,50,83.71,85.66,0
1121,2024 Term 3,0.77,22,2,0.93,10,35.13,36.65,10,40,50,88.5,82.0,0
1122,2024 Term 1,0.76,21,1,0.59,19.89,20.72,35.63,20,30,50,81.46,66.35,1
1123,2023 Term 1,0.89,18,4,1.78,13.61,23.68,43.83,20,30,50,78.88,86.72,0
1124,2024 Term 1,0.84,19,1,0.75,5.08,23.7,40.08,10,30,60,61.2,72.35,0
1125,2023 Term 2,0.61,18,3,1.99,3.75,8.61,43.56,10,20,70,53.83,51.88,1
1126,2023 Term 3,0.55,22,3,2.25,0,17.41,35.53,10,20,70,47.97,51.46,1
1127,2024 Term 3,0.65,20,5,2.49,10,13.63,49.81,10,20,70,70.15,65.82,1
1128,2024 Term 1,0.61,18,1,0.74,15,13.33,34.23,15,25,60,62.09,63.18,0
1129,2023 Term 2,0.63,19,5,3.0,11.76,17.17,26.24,20,30,50,53.15,56.28,1
1130,2025 Term 2,0.71,21,3,1.97,12.36,12.51,46.98,15,25,60,71.08,65.6,1
1131,2024 Term 1,0.7,20,4,1.85,9.42,14.21,37.9,20,30,50,58.25,59.83,1
1132,2024 Term 1,0.86,22,4,2.59,6.0,26.2,31.54,10,40,50,63.7,58.11,0
1133,2023 Term 1,0.79,19,2,1.32,20,18.75,36.08,20,30,50,75.58,66.08,1
1134,2024 Term 2,1.0,19,0,0.0,7.95,17.0,47.93,15,25,60,69.72,75.93,0
1135,2024 Term 2,0.53,19,1,0.8,15,9.84,36.53,15,25,60,66.53,63.9,0
1136,2025 Term 1,0.52,21,5,2.02,15,21.45,42.88,15,25,60,74.97,80.9,1
1137,2024 Term 1,0.76,21,4,2.86,9.91,24.86,37.0,10,40,50,68.78,64.78,1
1138,2025 Term 1,0.68,19,4,1.65,7.96,14.94,48.27,10,30,60,63.32,74.14,1
1139,2024 Term 3,0.8,20,3,2.02,10,30.23,30.84,10,40,50,72.46,70.15,0
1140,2023 Term 1,0.84,19,4,2.61,15,17.82,38.33,15,25,60,69.25,76.33,0
1141,2023 Term 2,0.82,22,3,1.33,15,20.18,40.25,15,25,60,70.17,76.23,0
1142,2023 Term 3,0.44,18,3,1.23,0,25.1,33.34,10,30,60,54.17,58.99,1
1143,2023 Term 2,0.9,21,4,1.62,20,20.92,30.78,20,30,50,65.47,70.28,0
1144,2025 Term 2,0.87,23,1,0.45,4.84,28.11,50.28,10,30,60,77.77,82.43,0
1145,2024 Term 2,0.77,22,5,3.0,7.85,25.81,30.57,20,30,50,69.42,63.91,1
1146,2024 Term 1,0.73,22,3,1.75,2.85,11.31,43.52,15,25,60,64.38,53.23,1
1147,2024 Term 2,0.76,21,3,1.5,14.28,16.98,49.57,15,25,60,75.77,79.93,1
1148,2025 Term 1,0.96,23,1,0.51,8.86,25,52.31,15,25,60,89.73,79.65,1
1149,2025 Term 2,0.52,21,0,0.0,10,14.18,54.45,10,20,70,77.19,71.27,0
1150,2024 Term 1,0.86,22,0,0.0,6.18,35.76,46.8,10,40,50,87.09,78.91,1
1151,2023 Term 2,0.87,23,5,3.0,5.99,20.6,35.88,10,40,50,65.89,59.47,0
1152,2025 Term 2,0.88,24,1,0.74,5.26,16.54,47.24,15,25,60,67.29,60.28,0
1153,2023 Term 1,0.87,23,3,1.63,10,27.38,44.35,10,30,60,80.8,72.49,1
1154,2025 Term 3,0.78,23,3,2.03,0,20.37,39.03,10,40,50,63.67,64.26,1
1155,2024 Term 3,0.95,19,0,0.0,5.74,12.39,61.49,10,20,70,75.15,83.74,0
1156,2023 Term 3,0.96,23,3,1.82,12.1,24.19,39.59,20,30,50,82.83,72.2,1
1157,2025 Term 1,0.89,18,0,0.0,0.41,26.67,40.24,10,30,60,62.72,60.84,0
1158,2024 Term 2,0.74,23,0,0.0,6.3,26.91,46.31,10,30,60,87.37,80.92,0
1159,2023 Term 3,0.8,20,2,1.59,9.95,35.03,39.01,10,40,50,81.3,84.16,0
1160,2024 Term 3,0.67,24,0,0.0,15,18.06,45.26,15,25,60,82.19,76.37,0
1161,2023 Term 1,0.79,19,0,0.0,10,33.16,31.43,10,40,50,72.58,69.34,0
1162,2023 Term 3,0.95,21,1,0.77,15,19.12,54.58,15,25,60,82.85,83.78,0
1163,2023 Term 1,0.59,22,5,3.0,1.43,14.8,37.56,10,20,70,49.08,44.66,1
1164,2024 Term 1,0.75,24,4,3.0,6.52,14.82,28.61,15,25,60,55.87,41.07,1
1165,2024 Term 1,0.67,18,1,0.45,8.77,26.49,51.48,10,30,60,82.52,77.99,0
1166,2025 Term 2,0.9,20,1,0.57,7.86,16.78,46.56,15,25,60,73.37,65.55,0
1167,2025 Term 2,0.72,18,3,1.4,5.72,29.37,33.6,10,40,50,63.18,73.95,1
1168,2025 Term 2,0.5,18,3,2.22,13.3,12.81,33.53,20,30,50,55.76,57.06,1
1169,2025 Term 2,0.65,20,4,2.37,6.72,18.36,25.11,20,30,50,45.22,40.4,1
1170,2025 Term 3,0.7,23,3,1.69,10,33.61,31.49,10,40,50,74.93,75.36,1
1171,2023 Term 2,1.0,21,3,2.32,2.45,21.13,39.63,10,30,60,69.82,64.77,0
1172,2025 Term 3,0.78,23,5,2.12,10,30.42,29.26,10,40,50,62.23,72.69,1
1173,2023 Term 1,0.74,23,2,1.28,3.15,22.67,50.61,10,30,60,81.89,66.63,1
1174,2023 Term 2,0.65,23,3,2.05,6.72,8.49,43.59,10,20,70,64.08,52.85,1
1175,2024 Term 2,0.68,22,4,2.09,10,31.92,39.12,10,40,50,74.79,80.2,1
1176,2024 Term 3,0.88,24,5,2.42,10,20.81,28.68,10,40,50,59.36,51.04,1
1177,2025 Term 1,0.77,22,5,2.86,4.37,22.0,32.84,10,30,60,54.12,64.39,1
1178,2025 Term 2,0.68,22,1,0.48,10,17.59,52.49,10,30,60,86.03,77.13,1
1179,2023 Term 2,0.75,24,0,0.0,1.74,24.9,30.28,10,40,50,52.68,54.68,0
1180,2023 Term 2,0.89,18,0,0.0,1.72,16.65,48.32,10,20,70,68.34,72.48,0
1181,2024 Term 2,0.76,21,4,2.29,16.18,17.71,29.85,20,30,50,59.57,59.52,1
1182,2025 Term 1,0.81,21,2,1.5,0,19.55,48.49,10,20,70,73.41,72.84,0
1183,2023 Term 1,0.82,22,2,1.56,5.07,23.2,45.94,10,30,60,73.81,70.82,0
1184,2024 Term 1,0.61,18,0,0.0,10,17.96,54.51,10,20,70,78.21,80.22,0
1185,2023 Term 2,0.7,20,5,3.0,9.85,9.31,37.21,10,20,70,50.66,54.69,1
1186,2025 Term 3,0.78,18,0,0.0,15,19.14,54.18,15,25,60,95.6,86.03,1
1187,2025 Term 3,0.89,19,1,0.7,1.51,20,46.27,10,20,70,74.64,63.0,1
1188,2025 Term 1,0.88,24,5,2.52,10,29.91,37.38,10,40,50,84.05,77.43,0
1189,2025 Term 2,0.56,18,1,0.77,3.23,14.79,48.15,15,25,60,70.06,67.77,0
1190,2025 Term 3,0.83,24,1,0.5,8.88,17.47,43.03,20,30,50,76.38,71.29,0
1191,2023 Term 2,0.86,22,2,1.56,14.74,15.6,45.42,15,25,60,70.8,71.97,0
1192,2025 Term 1,0.6,20,5,3.0,6.12,18.82,29.8,10,30,60,53.06,53.35,1
1193,2025 Term 2,0.85,20,1,0.6,2.11,27.97,43.2,10,40,50,78.87,76.52,0
1194,2023 Term 1,0.82,22,4,3.0,2.84,17.79,46.55,10,20,70,69.28,60.63,1
1195,2024 Term 2,0.87,23,2,0.92,10,29.03,40.95,10,30,60,83.75,84.75,0
1196,2023 Term 3,0.75,24,2,1.59,10,21.54,38.8,10,30,60,73.19,76.19,0
1197,2025 Term 1,0.81,21,5,2.57,9.86,20.61,32.62,10,30,60,60.26,65.75,0
1198,2023 Term 1,0.71,24,3,1.99,4.15,19.33,36.05,15,25,60,53.85,53.02,1
1199,2024 Term 1,0.78,23,2,1.38,4.36,21.87,49.35,15,25,60,73.6,81.3,0
1200,2023 Term 3,0.89,18,3,1.42,1.34,15.14,49.31,10,20,70,64.73,58.17,0
1201,2025 Term 1,1.0,19,1,0.56,19.45,30,43.85,20,30,50,91.31,94.37,0
1202,2023 Term 2,0.75,24,2,1.31,4.97,23.06,27.96,10,40,50,55.82,56.69,0
1203,2025 Term 3,0.79,19,4,3.0,2.75,28.92,37.15,10,40,50,63.72,66.57,1
1204,2025 Term 1,0.75,20,0,0.0,6.58,23.76,37.86,15,25,60,69.1,66.78,0
1205,2025 Term 3,0.81,21,4,2.46,10,9.3,49.75,10,20,70,62.93,72.84,0
1206,2023 Term 3,0.61,18,2,0.9,8.08,22.78,33.86,10,30,60,60.83,66.77,0
1207,2023 Term 2,0.67,18,2,1.57,5.49,26.41,31.35,10,30,60,60.06,68.39,0
1208,2025 Term 3,0.75,24,3,1.37,10,28.58,44.07,10,40,50,80.28,81.26,1
1209,2024 Term 1,1.0,23,1,0.41,5.09,29.54,58.0,10,30,60,94.26,86.09,1
1210,2024 Term 3,0.75,20,3,1.29,10.38,23.41,29.46,20,30,50,62.55,68.37,1
1211,2025 Term 1,0.78,23,1,0.43,20,25.63,32.59,20,30,50,76.17,78.74,0
1212,2025 Term 3,0.82,22,1,0.53,5.76,37.28,33.93,10,40,50,73.29,75.47,0
1213,2025 Term 3,0.9,21,5,2.18,18.67,16.38,40.92,20,30,50,72.35,67.54,0
1214,2024 Term 1,1.0,21,1,0.61,17.81,28.88,33.69,20,30,50,77.96,79.53,0
1215,2024 Term 2,0.73,22,0,0.0,4.78,26.6,40.39,10,30,60,76.67,72.61,0
1216,2025 Term 3,0.68,22,3,1.91,5.32,19.94,26.72,20,30,50,46.0,48.04,1
1217,2024 Term 2,0.61,18,5,3.0,7.44,13.98,33.88,15,25,60,52.96,52.8,1
1218,2024 Term 2,0.65,20,5,3.0,2.83,22.86,43.75,10,30,60,67.94,64.44,1
1219,2023 Term 2,1.0,23,5,2.48,1.9,8.32,55.2,10,20,70,66.29,63.31,0
1220,2023 Term 1,0.57,21,5,2.27,6.32,31.27,37.36,10,40,50,78.12,71.44,1
1221,2024 Term 1,0.79,24,5,2.85,13.66,12.53,42.97,15,25,60,76.37,72.33,1
1222,2025 Term 3,0.83,23,4,2.32,9.62,25.84,41.4,10,30,60,72.46,68.06,0
1223,2023 Term 3,0.91,22,3,1.79,5.31,16.59,51.46,10,30,60,69.36,71.99,0
1224,2023 Term 2,0.75,20,2,1.01,10,15.45,45.63,10,20,70,67.96,76.01,0
1225,2025 Term 3,0.88,24,4,2.96,4.35,14.94,43.53,10,20,70,60.48,52.9,0
1226,2023 Term 3,0.9,21,0,0.0,1.56,24.8,42.97,10,30,60,63.31,67.13,0
